Cell_Line,CH,CH,CH,CH,CH,CH,43,43,43,43,43,43,Io,Io,Io,Io,Io,Io,LN,LN,LN,LN,LN,LN
Plate_Layout,A,A,A,B,B,B,A,A,A,B,B,B,A,A,A,B,B,B,B,B,B,A,A,A
Replicate,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3
M17,1.0173848940466688,0.9894531721515829,0.9915705666026343,0.8338322582966211,0.8872919734168419,0.8405555536865379,0.9623221774883705,1.1066409757347118,0.9933779970376083,0.9993248309521766,0.946274065851083,0.9352257416881133,1.0168739832915559,1.0035090860046618,1.0071118616010033,0.8220603877516741,0.803307243049197,0.7997580655470534,0.9181867953507077,0.9356339980113633,0.9274386468727897,0.9663062164661356,0.8869712429590564,0.8900289105185036
M18,0.2938941952980119,0.28055118250599087,0.3211872828691898,0.07337929743757074,0.06007544687002625,0.058224084223798,0.3679128551135589,0.40697434668659455,0.4173055332629324,0.01428191041848636,0.012286465062305789,0.012770391970836624,0.3744301895989069,0.36137537785272,0.39422592692937947,0.122482187319021,0.11915785965843344,0.1123308086491121,0.06278101887860954,0.05937334437721567,0.04752281426313037,0.6361518602212243,0.6313372589444771,0.6129510251748691
M19,0.9803368436286669,0.9579266736782596,0.980109269042366,0.91000718689823,0.913825754961954,0.9137658924361979,0.9344091261418307,0.8895374871051666,0.9161131985455704,0.8054206939232028,0.7650002157783156,0.819203582493529,0.47559591811497626,0.5066200582791326,0.5976018405580195,0.8447368729447239,0.8939075267478973,0.9546833699941226,0.9225847319982003,0.9301229666356174,0.9051870457499216,0.9070325681755229,0.8983686807684933,0.882199892925708
M20,0.01879276046042587,0.019234344242047657,0.025046401842503795,0.8151064147993781,0.8277281814944883,0.8349558159930913,0.01978246483886547,0.027693650860367115,0.022677972459142638,0.871221523759671,0.8186027342854864,0.8431510713887843,0.10890697976325776,0.10966831214293749,0.14893278278055994,0.22140429253767333,0.20598372811497231,0.23289936947802747,0.852539545880816,0.8922547247379374,0.8719962543068124,0.04303325030363941,0.04901660327017721,0.09458849653467924
M21,0.8068245288833091,0.8019869462136126,0.852166496506464,0.795900986039685,0.786140294866593,0.7539719283335847,0.8483805873253117,0.848323663380394,0.8030887693008475,0.8247820304106784,0.8162350649158313,0.8697636646678669,0.5631738933043137,0.6666380391696736,0.636071328846069,0.7317941007804468,0.8268877012734973,0.8339035847503404,0.892482212254978,0.8915540781185871,0.8900774060298459,0.7706013892925572,0.7860815069626881,0.7297942663658598
M22,0.005130321165499835,0.008992539449041291,0.00823342961380485,0.9366857512898745,0.9422701920459277,0.8979492420256711,0.04499840288157231,0.04733218844973737,0.03596452674081246,0.786152495391375,0.8491528033743588,0.7827524523818147,0.0029057219410026608,0.0021730183082109707,0.0013730872110129825,0.9262872913932714,0.8913567401412892,0.9346326582971656,0.8572237900970032,0.8757682848445685,0.8970412192310221,0.042773708284795015,0.021185517084274994,0.02352083668251714
N02,0.8574352553103093,0.8972859023690866,0.9225030454072524,0.00817290351130822,0.007188215313807026,0.007482982810587806,0.8081920728416825,0.7780215445073222,0.7036381711871278,0.054769661235836826,0.05610618395173063,0.047186045605452975,0.459924474435995,0.44977068770102246,0.45138529775753067,0.008058903541036453,0.013505668445990202,0.009648897298842758,0.027318316664734287,0.02030792151401082,0.018620050032922424,0.9084900614670138,0.8959415321027695,0.8593193416643216
N03,0.6667872009453066,0.6847476463203144,0.6617059626334095,0.01060523335745021,0.009483148764417193,0.009750267909293068,0.4087118722043614,0.32582782596666154,0.260004559614699,0.054642448418366615,0.07197759472628242,0.05609936585758565,0.6789019700710923,0.6583930176325221,0.732795289863146,0.007924239973822455,0.0064337401180749754,0.00954542636848129,0.08023631585595203,0.08489404341474001,0.09183272571011306,0.8607199579660287,0.8988365747212712,0.8274345755736169
N04,0.23421482333162638,0.2503659185653568,0.27750970208153264,0.008152949461651045,0.008571472675836791,0.008319900128901828,0.22617377302603248,0.23355890121622644,0.2419293537342143,0.08931702780881925,0.08656038695501443,0.08510550644621907,0.1305391442040013,0.12170667863376682,0.12433817103229566,0.011774279724667373,0.00940302995416002,0.015089044592442055,0.08893517584253692,0.10266597407345673,0.12361347413743028,0.6188369413679604,0.6186295541814641,0.603699061715264
N05,0.01132357533313612,0.012046867320459505,0.011805461878795697,0.0058871327195448,0.005880811692271393,0.006363470034141775,0.007271522124723502,0.009343190055199981,0.010977777838130056,0.04521961329575147,0.05010229166125894,0.05920184535219424,0.09391871324894836,0.08009525094017135,0.08578692661019244,0.015391794806658308,0.01758154150831201,0.014724565909817428,0.05062438373732447,0.06500267756027159,0.07115684543053999,0.025380165953509854,0.0218967814468166,0.02493895627730794
N06,0.026389298036182073,0.02143051774586626,0.030953513055046535,0.01007335472348479,0.010628826486408737,0.013716024171745576,0.00639501481013914,0.004522168853892974,0.004892155757765867,0.1111090377729579,0.11672699170153225,0.11520989113170466,0.030582852762265106,0.030606070319615923,0.029732339330371158,0.016121989180433588,0.013769140642713241,0.016387558159951278,0.08690736107913954,0.07068366364511076,0.07524890962166349,0.08004969100429657,0.10195827139815891,0.09201609354877965
N07,0.03361385134155886,0.03131401155639536,0.03122821875656203,0.011417844827971764,0.012040707901455155,0.012429127931636742,0.21554666692831065,0.2011021462761442,0.22529898141949467,0.012825777989943374,0.015982882967096754,0.011965333387804958,0.17084446199100325,0.15221219991024673,0.1850184343177827,0.013576764118121816,0.0073420918820153586,0.014887695754981903,0.01612550479877851,0.012875735436455416,0.02864355859685641,0.4381931600110363,0.468439692484689,0.42260768303435536
N08,0.021286566033221002,0.019811909351818133,0.022550897656527052,0.02468728784999391,0.021479489383696534,0.028163173515940373,0.19561375680410606,0.19851672596828324,0.18960483288981952,0.05300004007852795,0.051834569533407655,0.05033899145899788,0.05024020821137896,0.0406175797830197,0.05424089199015791,0.03836998123505493,0.045555110372420035,0.043741142621519444,0.1163891533938151,0.12045290073591698,0.14288287436524363,0.44942025450697615,0.4392254101651805,0.43211543891094484
N09,0.005643080527245304,0.006310433606751502,0.006193706226880092,0.44679043780315353,0.40646155283647495,0.41804273661094027,0.024330709262305714,0.02423484035890082,0.023930584015427248,0.2718628775636669,0.3249057701669519,0.3031105644112953,0.0056757077883756914,0.005722828170908576,0.008261672493840244,0.16795311360294224,0.18139991643703635,0.1493793629138683,0.32261736272307007,0.3167339275122933,0.33605876752874914,0.03167934374637491,0.07707057414111551,0.04197650088154157
N10,0.08239271712564598,0.08252834983943792,0.08100877154166931,1.0351830688217631,0.9855239985593922,1.0023523225231943,0.18448734678837472,0.17499310786253056,0.19069268272369233,0.940223118949988,1.0016266977812096,0.9167886985567135,0.08297613650668031,0.08107110586408067,0.08286952351080511,0.9562427278082638,0.9844978980634114,0.9928130186778273,0.9361279475961376,0.9500409920522965,0.9644471542765335,0.17136282929544608,0.1567993759228819,0.1677242139468
N11,0.9743750222275762,1.050896117224326,1.0146151836179216,0.07262792425737638,0.0733519982604754,0.07932961732382618,0.9413928398946011,0.9524864482209349,0.9123785995042362,0.01731911643558772,0.017536805331173532,0.016653898448983403,1.094566171415227,0.9954058915388811,1.151742765696294,0.078408502261115,0.0776359878669283,0.0711462098075316,0.020248176042760673,0.4681219177484667,0.46786438671749914,0.8566256192127278,0.8826971013518939,0.7719324473600235
N12,0.015488791853883674,0.016767927310324105,0.01678458093792733,0.9597966692169515,0.9374456079099708,0.9587594369932464,0.031711249709738716,0.03375873183346742,0.034566164430086636,0.7070102213227181,0.7037172632047969,0.7570674788431806,0.024782251648472833,0.023088177125984776,0.02133082081775497,0.9851590799960814,1.0607813963133643,1.0271395873795717,0.8537218462815678,0.8555086837870646,0.886532256817684,0.027129326986047475,0.027308290490854353,0.02585192606748806
N13,0.8052516901694805,0.7838414191599841,0.7783526364819363,1.018206989058251,1.0367667782698047,0.9267247057008975,0.954706157463885,0.949722643178571,0.8979746227718504,0.8550087045045832,0.8872160982407618,0.8446362242374816,0.9644027746517952,0.9992585075074603,0.890480281941868,0.5998475611507502,0.6774155710795364,0.6774258328797186,0.8794153872121135,0.8776911057690162,0.9030635191866567,0.537701739118725,0.5661623354381733,0.5435830174519145
N14,0.8290349397969309,0.8709303942365725,0.9310545900926983,0.927794501990908,0.9536317942895627,0.9436681149252584,0.82223581317312,0.9282585579166251,0.9259841155818571,0.8455540661776005,0.80703415014317,0.8144285036741741,0.8145115697941429,0.8678419665396976,0.8957438709408733,0.541208467364552,0.5236205404404386,0.5692914186402499,0.8884612866759038,0.8909209135160827,0.8961139578416099,0.4907948030484895,0.4603084986258176,0.4644659402514419
N15,0.07682806268248454,0.07097918677406458,0.07853892324125553,0.9504251465848571,1.0327994845216966,0.9843038925971634,0.0166928855732783,0.01508625183224951,0.013113343240159975,0.8650403438250915,0.9078117005353691,0.9034271292383372,0.22525525329984014,0.2243799526073803,0.2498736391330346,0.6170948580649703,0.6360478919153737,0.6641863281764451,0.8771470109929261,0.9008099448736191,0.8947003518617855,0.2611812760904494,0.3091877655974211,0.28551420883210077
N16,0.008104508358904897,0.008188589778523644,0.008960161594533849,0.05861742911532738,0.05381894448191128,0.0436189712645448,0.04735319865209746,0.04192504597792067,0.04175864731229423,0.01883658361541099,0.0185244489571219,0.01793958902188472,0.06349384520601363,0.08018839110644468,0.06044144931496197,0.13669265602750427,0.1357941427727752,0.11733360168694133,0.05355450114145566,0.055944258187862674,0.04057058069505921,0.33595896699861033,0.3242718144288334,0.3094935413563824
N17,0.023309815101512955,0.022757491411647564,0.023259876152693464,0.89041643855895,0.8876168564185809,0.9499743412640349,0.020582659327553182,0.023600068706253956,0.021416911583759985,0.5736207672328341,0.5475402625616023,0.6037963404336982,0.039467358295959085,0.04691618352725438,0.04294456088887973,0.5450849270975106,0.6123848304978542,0.6096893886264646,0.8193270791861834,0.8679262079980234,0.8177278583894856,0.09444793244709417,0.09448917616248294,0.10127207890173355
N18,0.03384481256165904,0.040532235925670325,0.030148168549692458,0.6452919476513863,0.6804366762853707,0.631852286422401,0.10280427831505641,0.09079087980741067,0.09791704669742521,0.7761890057945114,0.7576408216264972,0.7097732910400069,0.10725027513892843,0.11037533067783058,0.1429828725509466,0.21842644228084734,0.17250740734301478,0.21443023960667368,0.7138657256939128,0.7764797440586815,0.7359916820059691,0.48833633988627617,0.4984988060919629,0.4963659895368721
N19,0.008925463973030472,0.008588607095290603,0.012090179633213806,0.8364661928513684,0.910891789527747,0.8961478771310143,0.009994799826006756,0.009459024298383715,0.009239330433708075,0.7429205823685956,0.7659990066235184,0.7962702270968987,0.0064485519559107675,0.010229542125361825,0.012313979822524645,0.5832222135159536,0.5154703587094801,0.6439889039548762,0.8640778197718081,0.874751055923966,0.8763359444981823,0.011611757748624557,0.011053277634013514,0.011477679238837149
N20,0.015164052263194745,0.01577387620270129,0.013142558553646396,0.9716865305299172,0.9245883988962156,0.9451376113075448,0.014715293199328012,0.014636814968696623,0.014913048208042757,0.8994082494591428,0.8453070127315576,0.8092496939833286,0.0326805894297225,0.037065101351062724,0.03093128298427209,0.9077682154352645,0.9723673437951982,0.9972705821915671,0.9332987871308297,0.9868486832407817,0.9678382052942973,0.12814612420975705,0.1370798173001126,0.1476091165520561
N21,0.01950075373325634,0.022922917467779354,0.02349515939590491,0.9609897837723151,1.0358479461679702,0.9866559563333084,0.02961809791371636,0.03873728760550431,0.032210916731507645,1.0440151480609539,1.0706703443997088,0.9858987723800706,0.03004271581644639,0.0317396284796017,0.03293051020591635,1.041965568060668,1.1008758849260423,1.0191473965884805,0.9340323023894682,0.9366612242677949,0.9662687196380588,0.017667456383746342,0.0179176342757313,0.0202341454378687
N22,0.9744397777098474,0.9203157763386752,0.9150353054485145,1.0088024390336205,1.004405139530502,1.0275163611642415,0.8575337657000012,0.9038013158108115,0.8818765575603074,0.9563609735090667,1.049726948864361,0.9310995160550825,0.6585550326713878,0.841147783203562,0.7907399498736545,0.9969107043981542,1.051025408506225,1.0662067395006898,0.9533395282133518,0.9516997166885944,1.0112128386827952,0.8052050191730779,0.7839239504343793,0.753852427999778
O02,1.0728796228476254,1.047691700430118,0.9650874351686053,0.018668045560305047,0.021838005647730117,0.0218482519322982,1.1343029422955115,0.8811232876803001,0.9177312431528453,0.05478556283802061,0.06135429477674747,0.057550874466991996,0.9324610398104249,0.8328106799111177,0.8358897749047702,0.011663693641878388,0.012208751957794016,0.011427969204342452,0.2682733467709723,0.36848846887647857,0.31123114341051117,0.7856489084893369,0.8181203610076354,0.7049606836942907
O03,0.08724074423167415,0.13335122732585827,0.18299529692754235,0.017479747499686313,0.017855684271788245,0.015233344400792818,0.053582505611718165,0.04836774658379995,0.03776211937892073,0.09773806199385647,0.08085301069671234,0.08420432146521348,0.15091170074738106,0.15368762481689488,0.17628451257592218,0.021004728423013135,0.016115332309106185,0.01564517390116481,0.256976423061855,0.28548975371265645,0.29921861017553264,0.2338211511527911,0.2518687078096499,0.25511673890178643
O04,0.09777214416502739,0.1611613438829794,0.19939316232210616,0.008583681705974917,0.009847389839054106,0.010431395423765087,0.06627877947446627,0.06196437004870664,0.06511678995882918,0.049401734670084754,0.05602146508539645,0.05421769161724597,0.1643788306059757,0.15007315131890103,0.1866073002387986,0.01890511344178689,0.016247497418256863,0.011593410987415426,0.2561009371079961,0.2675062127788922,0.3074597459822968,0.2761476355679813,0.30600264511677683,0.29819684731824175
O05,0.013161911524276213,0.012791284573052564,0.013092010676781701,0.01782103055589181,0.023912533890112053,0.022608361254299422,0.04878569941250026,0.060004454654037864,0.056606213297327165,0.10760387032016254,0.1234576826873971,0.10088465467363972,0.036147544261381614,0.03498048290152181,0.0325324869217079,0.0194316256766092,0.019656255858434803,0.018036275898030783,0.28120687710554654,0.3086060934833021,0.2677807970363265,0.21344076207044,0.2603588115657485,0.24639727412156393
O06,0.6491161493388876,0.6010306532241019,0.5130638964746579,0.013761413556673213,0.015622292535163881,0.015470289823380426,0.41023158762293177,0.32634908006098834,0.2303284386126037,0.013661747933319066,0.015157988742264029,0.017353217994243744,0.6459557513047904,0.6217042594086688,0.5776135415205135,0.01034365991261919,0.014900514680829521,0.00982453657720126,0.037029112217806484,0.0277359420349708,0.03213437260752532,0.8112700173593634,0.8256476357015378,0.7880425433580213
O07,0.021262102851029703,0.017739805390098375,0.021108536285244103,0.30917974258981057,0.32676789563016,0.32623109528254496,0.014915886913113487,0.012885401211758565,0.012887323954287372,0.16114229321548407,0.20691691324581066,0.2111200047101935,0.12534166043089592,0.1198534010071234,0.11605390802773008,0.2054663060892741,0.1783292804011022,0.16921989071031754,0.6329487392269876,0.5614045590350715,0.5213035027563027,0.04311018295417634,0.062139758530665494,0.06005410710577775
O08,0.9671483104061237,0.9502229533746049,1.03857903224033,0.9547462304416524,0.9725157976659742,0.9404791338707995,1.108066592752244,1.0846880699665304,1.071088497112068,0.9141513063409586,1.039150467235695,0.9190861194682906,0.8201018804369345,0.8656859833726659,0.9461486790621465,0.7796080601256445,0.7666732775444478,0.7212866346525173,0.7937439599074757,0.8515755652496654,0.8138460090762691,0.8980720279223251,0.9250599412305529,0.890197025660484
O09,0.025948241251380164,0.035635054229493,0.02954932263545481,0.9656858661485298,0.9766627073467619,0.9890493224825648,0.09368816617008821,0.09122178319205416,0.10122495512430835,1.0763362903282074,1.0456871966065315,0.9866413488044193,0.05973743826463804,0.05840946836318858,0.055843742513051395,0.917034187372331,0.8771082399989364,0.8688211656079681,0.8336266830992113,0.9024553397288115,0.8288737006236014,0.19001096562010283,0.20542756985222418,0.19074231396071575
O10,0.6977151387833329,0.7528696684093785,0.7194673730885136,0.9808640172308626,1.0456724367646109,0.995730168954301,0.7852829625075086,0.7219369206426218,0.7601915762400923,1.0807183175585655,1.068737416580979,1.066851618433816,0.4779859707270081,0.537727815403448,0.5009789989699034,1.0102054064090036,0.994277014764652,0.9622270990965065,0.8485832958406756,0.923742167042747,0.8597948839781206,0.7097265273742857,0.6991368135028787,0.6820455441501044
O11,1.0078838257867841,1.0035778477805253,1.0193665284735187,0.5574941291598112,0.5157231412076672,0.5232711407669568,1.0512593251547788,1.0705933592559338,1.0671468897528318,0.5690910822679125,0.5621007603518253,0.48166775180781995,0.9001072637416119,0.9118369357611064,0.9885876428062209,0.6572138035668179,0.6823552420340431,0.6574989423914765,0.7463596629255135,0.8333337598069848,0.8389559980940687,0.8774008165126695,0.9256253472330341,0.8734225128812626
O12,0.3325690473317349,0.36465393205206237,0.3078893993545981,0.8189045649410198,0.8718986733058113,0.8886786617914636,0.2346815629302817,0.2632866013868999,0.23196338185807466,0.8215176586480946,0.7258043634356558,0.731247928347383,0.07588283610161045,0.09521571020586396,0.07479180231858552,0.22449473706060186,0.23535632224780123,0.2679033130274479,0.7706792430167602,0.8459603949590339,0.8069997736881596,0.6955768375716843,0.7235262979345473,0.666891854390454
O13,0.1372276595127962,0.1880951301686093,0.22566604064518028,0.098462225927319,0.07422717868145957,0.0910406629503121,0.05607684483531147,0.06301382829195128,0.06080763721882816,0.020435830463607967,0.01885663609090589,0.01839138309236219,0.17340210650124363,0.17212091045117336,0.18486890665155306,0.0578037515643518,0.11957307837634848,0.12357772835499733,0.1780549135888603,0.19736490460250564,0.14463318044612256,0.2869934484662051,0.3124958004264308,0.29938008834146196
O14,0.45345674015146203,0.4733431291907213,0.4727910394271962,1.0398715824205216,1.0477290749738575,1.0090780944267361,0.4343573424385436,0.393034853861864,0.39277715992131873,0.859561106044053,0.8035450705165127,0.8306810744116163,0.12751074792872918,0.12108750821024516,0.14323136816892537,0.9935618292263618,1.052917572318899,0.9935132848414003,0.7986222307404639,0.8899503388293489,0.8174446027489158,0.7377443842033476,0.7276431091758019,0.7059565044874563
O15,0.01006300194492577,0.011186224002566957,0.01111525598182169,0.9694117688689992,0.9986474112662023,0.9495330575871057,0.08831792359341835,0.07665910213899513,0.07874131700442065,0.9244282846665881,0.927861089086506,0.933670897200885,0.009946632531894808,0.008365680388914627,0.010157123917557237,0.2549584561625714,0.2882443934262648,0.268024012693086,0.8399775055320684,0.8686385181758409,0.8964729264678665,0.04503941711379492,0.04539308828036271,0.05548201874684928
O16,0.01847545859729758,0.02173356116765941,0.02428924034174355,0.9088161365548999,0.9591283280700855,0.9746043469495864,0.24185278819811246,0.2713880483551703,0.272923568515604,0.8606333283627305,0.9264632277919922,0.8353143667939598,0.19445784020929527,0.1706063243382512,0.18527123289018538,0.9496200403087474,0.9240598950247152,0.984639778388279,0.8093544265730381,0.8883174406439427,0.8490391863055442,0.24152117951642213,0.24125874125874125,0.24598141034929685
O17,0.8348694087495552,0.7746731078248867,0.8310598374811392,1.0072976284611983,0.9113125631070919,0.9658909869905161,0.34447391573101693,0.2853020576464004,0.33815231195248224,0.8908849906886384,0.9220154873094482,0.8032898573089449,0.41368939235250496,0.4088048907054581,0.45377774041720526,0.810903904470429,0.8825115902113799,0.8505362067781483,0.8386335162839824,0.896741029191209,0.9087580264513178,0.6328547466267841,0.6178961652362168,0.5919993739635725
O18,0.9871973272226086,0.8969165459161715,0.9531336697561896,0.07977560245871244,0.05916877999072376,0.05934504620772163,0.8548780793587978,0.8729361233720738,0.8536304838155556,0.019020587869251836,0.018878930529414882,0.016653898448983403,0.5564445982322955,0.732969713720998,0.74954453995808,0.10729054000592997,0.14791368328189253,0.12616340653698688,0.11678746006651665,0.11968393898840173,0.07989768694283753,0.7467708667284342,0.7385751113194282,0.7329176687405464
O19,0.034504598975465484,0.024482343264159642,0.029988601456557035,0.8976088413543453,0.9958093364096011,1.0003545900153228,0.08105294256805741,0.08811279210500274,0.10830970918801591,0.6135088004821106,0.7543590802779734,0.624578867675662,0.062068780339080865,0.05902440514278871,0.06294684452826327,0.8159416936337593,0.8366668179747381,0.9046242241850617,0.785911121161735,0.8679212093301089,0.868225747619606,0.17192418402024306,0.18249175244722468,0.1824483654967975
O20,1.024225950995929,0.9886538505613943,0.976177035264864,0.8093348779537093,0.8702892859249499,0.8805435356159558,1.0922676574251835,1.0840764651625203,0.989087855265578,0.743720205792694,0.72422814663307,0.7079565021182996,0.9609292457551666,0.9031579657219996,0.9888372141628057,0.21384760879267775,0.19811439724095894,0.22284696025621625,0.8382036605678985,0.897428346029454,0.8855551139318193,0.9185073688979168,0.8925146800703397,0.8489782494858584
O21,0.8486378632911038,0.9187256896784429,0.9332828976168365,0.8199146526960797,0.8644807499665456,0.8184558642568761,0.6671310847214091,0.7206998109254196,0.6756413523557683,0.7313101411169838,0.7385344878242905,0.5969064808589168,0.47776500561280955,0.6598409238536804,0.625320397218017,0.8110154264101876,0.7715611838312038,0.7734944426128089,0.8142634577233242,0.8640372443605356,0.8644169390690523,0.7054495792526773,0.6842641773506549,0.6753796581137849
O22,1.0011334265127034,0.9913413109301905,0.9717998908865021,1.051762131804165,1.0442720049707712,1.0384832387509797,1.0135804124599221,0.9393809619471273,0.9467377556164208,0.7767773650753111,0.800684694055809,0.690127458454085,0.9063476601551618,0.9435225852807086,0.9333678286846314,1.0046282370947248,0.9845606764902579,0.9844701745477702,0.8248103029260273,0.8709595663108112,0.8679246771588747,0.8908166871870724,0.8869802566779366,0.8749041783909646
